"cand_id","cdial_id","headword","donor_family","direction","turner_hedged","turner_rv_tag_in_entry","rv_simplex_lemma","rv_simplex_tokens","rv_derivative_lemmas","rv_compound_lemmas","rv_books_simplex","rv_strata_simplex","bracket","source_id","retrieval_date"
"DE-CAND-001","16","akkā","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Burrow, BSOAS 12, 365: Tam. akkai 'elder sister'","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-002","49","agaru","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Mayrhofer EWA i 17 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-003","50","agásti","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Burrow BSOAS 12, 365; Agásti- m. 'nom. prop.' perh. from this, Mayrhofer EWA I 17","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-004","52","agāra","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. ← Drav., Mayrhofer EWA i 17 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-005","117","aṅgada","munda","into-Indo-Aryan","no","no","","0","","","","","← Muṇḍa Kuiper PMWS 124","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-006","179","*aṭṭ","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. *aṭṭha-², *aḍ-, *aḍḍ-: prob. ← Drav. see *aḍ-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-007","187","*aḍ","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. *aḍḍ-, *aṭṭ-², poss. *aṭṭha-²; — ← Drav. cf. Tam. aṭai 'to be obstructed', Kan. aḍ{ḍ}a 'obstructing, transverse', Tu. aṭaka, aḍaka 'obstacle', Kui aḍa 'screen', Brah. aṛ 'obstruction': T. Burrow TPS 1945, 79.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-008","188","*aḍḍ","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., see *aḍ-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-009","189","*aḍḍa","dravidian","into-Indo-Aryan","yes","no","","0","","","","","Same as prec.? — ← Drav., see *aḍ-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-010","191","*aḍḍi","dravidian","into-Indo-Aryan","no","no","","0","","","","","J. Bloch BSOS v 738 ← Drav., cf. Tam. Kan. aḍi, Tel. aḍugu 'foot, footstep'","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-011","222","attā","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Tam. attai 'aunt, mother-in-law' T. Burrow BSOAS xii 366. Cf. *atta-²","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-012","292","anala","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Mayrhofer EWA i 33","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-013","491","apūpá","dravidian","into-Indo-Aryan","yes","yes","apūpá-","2","apūpávant-","","3:1 10:1","C:1 p:1","J. Charpentier, Le Monde Oriental xxvi 112 ← Drav. Tam. appam, &amp;c. cf. also Muṇḍa in Savara p̣upu 'cake, bread, pudding' ← Sk ? Poss. further conn. in pūra-², pauli-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-014","491","apūpá","munda","into-Indo-Aryan","yes","yes","apūpá-","2","apūpávant-","","3:1 10:1","C:1 p:1","J. Charpentier, Le Monde Oriental xxvi 112 ← Drav. Tam. appam, &amp;c. cf. also Muṇḍa in Savara p̣upu 'cake, bread, pudding' ← Sk ? Poss. further conn. in pūra-², pauli-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-015","607","arā́ḍa-,","munda","into-Indo-Aryan","no","no","","0","","","","","Kuiper PMWS 13 &lt; *alāḍa- ← Mu.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-016","1695","uḍupa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. hōḍa- m. lex. prob. ← Drav., Tam. ōṭam","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-017","1699","uṇḍuka","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. uṇḍēraka- m. 'ball of flour, loaf, roll', uṇḍērakasraj- f. 'balls of meal on a string' Yājñ.: belongs to iṇḍvà- and the group of words collected under vīṭā- and is prob. ← Drav. cf. Tam. uṇṭai 'ball' Mal. uṇḍa, Kan. Tu. uṇḍe","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-018","2360","ulū́khala","dravidian","into-Indo-Aryan","no","yes","ulūkhala-","1","ulūkhalaka-; ulū́khalasuta-","","1:1","C:1","← Drav. EWA 111 with lit. Like músala-, pop. derivative with -ala- J. Bloch BSOS v 742","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-019","2512","ēḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. EWA i 126 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-020","2522","ēlā","dravidian","into-Indo-Aryan","yes","no","","0","","","","","← Drav. EWA i 561 with lit. — Cf. ēḍaka-² 'a medicinal plant' Suśr.?","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-021","2547","*ōḍḍh","dravidian","into-Indo-Aryan","yes","no","","0","","","","","← Drav. cf. Tam. uṭu-, Kan. uḍu- 'to dress', Tel. uḍupu 'dress' (though ac. to T. Burrow BSOAS xii 134 &lt; *cuṭu). The forms of all languages (except Tir., see below) must or may contain -ḍḍh-: conn. therefore with váhati 'wears clothes' Mr̥cch. (vṓḍhum LM 302) is unlikely.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-022","2595","kaṅká","dravidian","into-Indo-Aryan","no","no","","0","káṅkata-","prakaṅkatá-; satīnákaṅkata-","","","← Drav. T. Burrow TPS 1945, 87; onomat. Mayrhofer EWA i 137. Drav. influence certain in o of M. and Si.: Tam. Kan. Mal. kokku 'crane', Tu. korṅgu, Tel. koṅga, Kuvi koṅgi, Kui kohko","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-023","2621","kacchū́","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. like kharju-¹, khasa-¹ and poss. kaṇḍū- ← Drav. EWA i 139, 147 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-024","2622","kajjala","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. or Mu. EWA 139 with lit. Former might account for N. g-. J. Bloch BSOS v 738 puts it with kāla-¹ as ← Drav.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-025","2622","kajjala","munda","into-Indo-Aryan","no","no","","0","","","","","← Drav. or Mu. EWA 139 with lit. Former might account for N. g-. J. Bloch BSOS v 738 puts it with kāla-¹ as ← Drav.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-026","2626","*kañcu","munda","into-Indo-Aryan","no","no","","0","","","","","Poss. ← Mu. Kuiper AO xvi 307, EWA i 140","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-027","2639","kaṭi","dravidian","into-Indo-Aryan","no","no","","0","","","","","IE. *{s}qI̊-to- WP ii 597: rather ← Drav., cf. Tam. kaḍam 'mountain side, elephant's temple', Kan. kaḍe 'side, end', Tel. kaḍa.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-028","2645","*kaṭṭa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kaṭāha-² m. 'young male buffalo with horns just appearing' prob. ← Drav. T. Burrow BSOAS xii 368; *kaḍḍa-, *kēṭṭa-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-029","2650","kaṭhiná","dravidian","into-Indo-Aryan","no","no","","0","","","","","EWA i 144 with lit. groups kaṭhiná-, káṭhōra-, °ōla-, kaṭhara-, kaḍḍati as ← Drav. Tam. kaṭṭu 'hardness', Tu. gaṭṭi, &amp;c.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-030","2652","*kaḍappa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Like kalāpa- ← Drav.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-031","2656","kaḍēbara-,","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Austro-as.: ka-ḍēbara- as Pk. kā-liṁba- 'body' ~ ḍimba-² EWA i 182 with lit. But cf. kaṭa- 'corpse' lex. ← Tam. kaḍam 'body'","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-032","2684","káṇḍati","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kaḍati 'is intoxicated' Dhātup.: ← Drav. T. Burrow BSOAS xii 369: √kaṇḍ²","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-033","2688","kaṇḍū","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. or Austro-as. see kacchū́-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-034","2710","kadambá","dravidian","into-Indo-Aryan","no","no","","0","","","","","EWA i 144 groups kadambá-, kaḍambá-, kaḍambī- as ← Drav. Tam. kaṭampu, &amp;c.: T. Burrow BSOAS xii 369","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-035","2723","kanda","dravidian","into-Indo-Aryan","no","no","","0","","tr̥ṇaskandá-","","","Prob. with gaṇḍa-¹ ← Drav. T. Burrow BSOAS xii 369 and EWA i 152 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-036","2727","kandúka","dravidian","into-Indo-Aryan","no","no","","0","","","","","With gēnduka- q.v. ← Drav.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-037","2730","kandhara","dravidian","into-Indo-Aryan","no","no","","0","","","","","A. Master BSOAS xii 352 ← Drav. cf. Tel. kandamu 'neck'; but see kaṇṭhá-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-038","2740","kaparda","dravidian","into-Indo-Aryan","no","no","","0","","cátuṣkaparda-; dakṣiṇatáskaparda-","","","← Drav. T. Burrow BSOAS xii 370","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-039","2755","kapōlá","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. ← Austro-as., poss. ← Drav. EWA i 158 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-040","2757","kaphōṇi","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kaphauḍá- m. '(prob.) elbow' AV., and kūrpara-: EWA i 255 with PMWS 44 ← Munda rather than ← Drav. with Burrow TPS 1945, 96","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-041","2757","kaphōṇi","munda","into-Indo-Aryan","no","no","","0","","","","","Cf. kaphauḍá- m. '(prob.) elbow' AV., and kūrpara-: EWA i 255 with PMWS 44 ← Munda rather than ← Drav. with Burrow TPS 1945, 96","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-042","2764","kamala","dravidian","into-Indo-Aryan","no","no","","0","","","","","Like kavāra-, kavēla- n. lex., kuvalaya- n. MBh. and Pk. kalima- n. ← Drav. EWA i 160","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-043","2780","kara","dravidian","into-Indo-Aryan","no","no","kará-","2","karambhá-; karambhín-; karambhā́d-; karañjahá-; karaṇá-; karásna-; káras-; kárañja-","abhayaṃkará-; khajaṃkará-; kācitkará-; púṣkara-; púṣkarasraj-; satrākará-; sr̥prákarasna-; sukára-","1:1 10:1","C:1 N:1","kāra-⁷ m. 'tax' Pāṇ.: ← Drav. T. Burrow TPS 1945, 88; EWA i 166","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-044","2795","karapattra","dravidian","into-Indo-Aryan","no","no","","0","","","","","By pop. etym. from kará¹- and páttra- (and parṇá-) EWA i 164 who connects with krakaca-, krakara-, Pa. khara-, Pk. karakaya- 'saw' perh. ← Drav. T. Burrow TPS 1945, 96","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-045","2800","karavīra","dravidian","into-Indo-Aryan","no","no","","0","","","","","Three forms of a word for 'oleander' all prob., like karavīra- (T. Burrow BSOAS xii 370) ← Drav., cf. esp. Tam. kaṇaviram, Kan. kaṇagil, Tel. gannēru. See karī́ra-²","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-046","2813","karōṭi","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. ← Drav. Mal. kuraṭṭa, Tu. koraṇṭu 'nut', Kan. karaṭa 'coconut shell', Tam. ciraṭṭai 'coconut shell, begging bowl' T. Burrow TPS 1945, 88","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-047","2898","karmā́ra","dravidian","into-Indo-Aryan","no","yes","karmā́ra-","1","","","10:1","P:1","EWA i 176 &lt; stem *karmar- ~ karman-, but perh. with ODBL 668 ← Drav. cf. Tam. karumā 'smith, smelter' whence meaning 'smith' was transferred also to karmakāra-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-048","2918","kaláyati","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kāláyati 'counts, tells over' MBh. Like kalā́-² ← Drav. e.g. Tam. Kan. kal-, Tel. Gondi kar- 'to learn' EWA i 180 with lit.: √kal¹","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-049","2927","kalā́","dravidian","into-Indo-Aryan","no","no","kalā́-","1","","","8:1","P:1","← Drav. see kaláyati¹: √kal¹","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-050","2950","kalya","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kaḍaṅga- m. 'id.', kalukkā- f. 'tavern': ← Drav. see kaṇḍati²","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-051","2955","kallōla","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. T. Burrow TPS 1945, 82","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-052","2957","kávaca","dravidian","into-Indo-Aryan","no","no","","0","","","","","kavása- m. 'id.', kaváṣa- m. 'shield' lex.: ← Drav. EWA i 186 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-053","2960","kavala","dravidian","into-Indo-Aryan","no","no","","0","","","","","NIA. forms except Paś. can all derive from *kab/pala-: like kavaka- prob. ← Drav. e.g. Tam. kavaḷam, °ar̤am 'morsel of food', kavvu 'to bite' T. Burrow TPS 1945, 91","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-054","2963","kavāṭa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. kaváṣa- 'opened (of the legs)' AitBr., kaváṣ- 'open (of the leaves of a door)' VS.: perh. ← Drav. EWA i 187 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-055","2998","*kākka","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav.: Kan. kakka 'uncle', Tel. kakka 'daddy', Mal. kākke 'mother's brother'","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
